Name,Age,Gender,Loadingsymbol_id,Time_Max
zqr,19,2,pic/dynamic_1.gif,47303
zqr,19,2,pic/dynamic_2.gif,41602
zqr,19,2,pic/dynamic_3.gif,43503
zqr,19,2,pic/dynamic_4.gif,50703
zqr,19,2,pic/dynamic_5.gif,40305
zqr,19,2,pic/dynamic_6.gif,67508
zqr,19,2,pic/static_1.gif,42003
zqr,19,2,pic/static_2.gif,39004
zqr,19,2,pic/static_3.gif,38203
zqr,19,2,pic/static_4.gif,46603
zqr,19,2,pic/static_5.gif,29802
zqr,19,2,pic/static_6.gif,39202
