Name,Age,Gender,Loadingsymbol_id,Time_Max
MHY,22,2,pic/dynamic_1.gif,36901
MHY,22,2,pic/dynamic_2.gif,25201
MHY,22,2,pic/dynamic_3.gif,25519
MHY,22,2,pic/dynamic_4.gif,13411
MHY,22,2,pic/dynamic_5.gif,22016
MHY,22,2,pic/dynamic_6.gif,31400
MHY,22,2,pic/static_1.gif,9506
MHY,22,2,pic/static_2.gif,27103
MHY,22,2,pic/static_3.gif,12303
MHY,22,2,pic/static_4.gif,10105
MHY,22,2,pic/static_5.gif,15308
MHY,22,2,pic/static_6.gif,13509
